bqcg 阿尔巴尼亚
sssf 木材
saqn 木工锯
sssa 木槿
ssaw 木槿花
ssud 木头
ssjt 木星
isiw 沐浴
iifk 沐浴露
hhkk 目瞪口呆
hhvi 目录
tdss 穆斯林
ahap 苜蓿
wurw 拿着白手杖的人
xmoy 纳粹
xoxg 纳米比亚
xoxl 纳米比亚共和国
xrqt 纳扎尔护身符
ngdr 那画面太美我不敢看
vbwr 奶爸
vbaw 奶茶
vbam 奶黄
vbsg 奶酪
vsoq 奶酪火锅
vbvc 奶妈
vbtg 奶牛
vtud 奶牛头
vbua 奶瓶
dfru 奈拉
fmhd 南非
fhal 南非共和国
fros 南瓜灯
frud 南瓜头
fmfj 南韩
fsiy 南极洲
ftiq 南乔治亚岛和南桑威奇群岛
ftiq 南乔治亚和南桑威奇群岛
famy 南苏丹
faml 南苏丹共和国
ffqg 南朝鲜
ler 男
lrwy 男白领
lewk 男办公室职员
ledm 男厕
ldrn 男厕所
lfxi 男超级大反派
lfxn 男超级大坏蛋
lfxd 男超级英雄
lfww 男超人
lppu 男衬衫
ltok 男程序员
ldjg 男厨师
ldri 男大反派
ldgg 男大夫
lopy 男灯神
ljaa 男电工
lipn 男法官
lijg 男法师
lrir 男反派
lntk 男飞行员
lett 男服务生
letk 男服务员
lsrt 男歌手
ladw 男工厂工人
laww 男工人
leby 男孩
lbab 男孩节
ltww 男行人
ltnm 男行尸走肉
lwip 男化学家
lgpg 男画家
lfnh 男坏蛋
lraa 男技工
lrsk 男技术员
lvta 男建筑工
lvtw 男建筑工人
lwnn 男僵尸
lfjg 男教师
lovo 男精灵
lapw 男警察
lapn 男警官
litk 男举重运动员
lgnk 男开发人员
ltip 男科学家
lfjg 男老师
ldyx 男码畜
ldpe 男码农
ligp 男漫画家
loij 男魔法师
losj 男魔术师
lpna 男农民工
leww 男人
lwnb 男人怀孕
lwqg 男人鱼
lfnn 男丧尸
letg 男生
ltro 男生按摩
ltwt 男生侧手翻
ltui 男生冲浪
ltrg 男生打高尔夫
ltat 男生划船
ltat 男生鞠躬
ltir 男生举手
ltit 男生举重
ltgn 男生理发
ltrd 男生抛接杂耍
ltkh 男生跑步
ltcl 男生骑山地车
ltcl 男生骑自行车
ltrk 男生摔跤
ltwy 男生耸肩
ltgg 男生玩球
ltgg 男生玩手球
ltgg 男生玩水球
ltre 男生捂脸
ltii 男生游泳
lefg 男士
lfsf 男士标志
lfpp 男士衬衫
lftk 男士符号
lita 男水管工
lemg 男同
lmny 男同性恋
lbrw 男卫兵
lbfg 男卫士
leaw 男巫
lktr 男吸血鬼
liru 男洗手间
libk 男消防员
liov 男小精灵
leaf 男鞋
luvy 男新娘
lent 男性
lntk 男性符号
lwga 男修理工
litg 男学生
lvnc 男妖怪
lrir 男摇滚歌手
lark 男医护人员
latg 男医生
lasp 男艺术家
lptk 男宇航员
lewb 男仔
lwrp 男侦探
lbkm 男职员
cwfp 难过
cfwq 难过但释然
cwep 难受
gvqg 瑙鲁
gqal 瑙鲁共和国
eyrb 脑
ewoo 脑袋爆炸
eyaw 脑花
eybb 脑子
eboo 脑子爆炸
uyge 闹表
uyqk 闹钟
mwuk 内部
mwpu 内裤
mnii 内心活动气泡
mwye 内衣
vsal 嫩苗
niqi 尼泊尔
ntud 尼德兰
nxvd 尼姑
nerr 尼加拉瓜
nerl 尼加拉瓜共和国
njqi 尼日尔
njql 尼日尔共和国
njtg 尼日利亚
njtd 尼日利亚联邦
njtl 尼日利亚联邦共和国
wqvb 你好
wvgb 你妈死了
wtnn 你自己
ujqf 逆时针
ujqu 逆时针垂直箭头
ujqt 逆时针方向
ujqq 逆时针箭头按钮
ujqu 逆时针开圆圈箭头
ujqw 逆时针轮廓积分
ujqu 逆时针上半圆箭头
tgft 年老
tlww 年轻人
twff 黏土
wygt 念珠
qgd 鸟
qgvj 鸟巢
qgud 鸟头
rjwg 捏合
rwrr 捏合的手势
rrrx 捏手指
spsa 柠檬
tggk 牛逼
tqdq 牛角面包
tgew 牛脸
tgvb 牛奶
tvsd 牛奶杯
tgtg 牛牛
tgrh 牛排
tghv 牛眼
tijs 牛油果
tgwb 牛仔
twpu 牛仔裤
twmh 牛仔帽
twme 牛仔帽脸
xnhg 纽
xnfc 纽埃
pegg 农夫
pevv 农妇
pena 农民
pnaa 农民工
vcen 努力
vcnu 怒
voko 怒火中烧
uaut 疟疾
rndg 挪威
rdgl 挪威王国
oolf 糯米团
ypdq 诺福克岛
vvvv 女
vrwy 女白领
vewk 女办公室职员
vvqn 女包
vvdm 女厕
vdrn 女厕所
vfxi 女超级大反派
vfxn 女超级大坏蛋
vfxd 女超级英雄
vfww 女超人
vppu 女衬衫
vtok 女程序员
vdjg 女厨师
vdri 女大反派
vdgg 女大夫
vopy 女灯神
vjaa 女电工
vvqt 女儿
vipn 女法官
vijg 女法师
vrir 女反派
vntk 女飞行员
vett 女服务生
vetk 女服务员
vsrt 女歌手
vadw 女工厂工人
vaww 女工人
vvby 女孩
vtww 女行人行人
vtnm 女行尸走肉
vwip 女化学家
vgpg 女画家
vfnh 女坏蛋
vvrg 女皇
vraa 女技工
vrsk 女技术员
vvta 女建筑工
vvtw 女建筑工人
vwnn 女僵尸
vfjg 女教师
vovo 女精灵
vapw 女警察
vapn 女警官
vitk 女举重运动员
vgnk 女开发人员
vtip 女科学家
vfjg 女老师
vdyx 女码畜
vdpe 女码农
vigp 女漫画家
vvmh 女帽
voij 女魔法师
vosj 女魔术师
vpna 女农民工
vvww 女人
vwqg 女人鱼
vfnn 女丧尸
vvtg 女生
vtro 女生按摩
vtwt 女生侧手翻
vtui 女生冲浪
vtrg 女生打高尔夫
vtat 女生划船
vtat 女生鞠躬
vtir 女生举手
vtit 女生举重
vtgn 女生理发
vtrd 女生抛接杂耍
vtkh 女生跑步
vtcl 女生骑山地车
vtcl 女生骑自行车
vtrk 女生摔跤
vtwy 女生耸肩
vtgg 女生玩球
vtgg 女生玩手球
vtgg 女生玩水球
vtre 女生捂脸
vtii 女生游泳
vvfg 女士
vfsf 女士标志
vfpp 女士衬衫
vftk 女士符号
vfqq 女士钱包
vaua 女式凉鞋
vita 女水管工
vvmg 女同
vmny 女同性恋
vvgg 女王
vbrw 女卫兵
vbfg 女卫士
vvaw 女巫
vktr 女吸血鬼
viru 女洗手间
vibk 女消防员
viov 女小精灵
vvaf 女鞋
vuyv 女新郎
vvnt 女性
vntk 女性符号
vwga 女修理工
vvaf 女靴
vitg 女学生
vvnc 女妖怪
vrir 女摇滚歌手
vark 女医护人员
vatg 女医生
vasp 女艺术家
vasp 女艺术家艺术家
vptk 女宇航员
vvwb 女仔
vwrp 女侦探
vbkm 女职员
vvuf 女装
ktry 哦
ktbb 哦耶
kakf 呕吐
ahfw 欧非地球仪
arru 欧拉
arje 欧盟
aowe 欧米伽
arvx 欧姆
aafw 欧式城堡
arfq 欧元
afqs 欧元钞票
ariy 欧洲
aifw 欧洲城堡
aifw 欧洲地球仪
aihw 欧洲非洲地球仪
aiwt 欧洲货币
aibj 欧洲联盟
aimn 欧洲邮局
krrg 啪
kkkr 啪啪啪
rhsu 爬梯
rsbb 爬梯子
mrdw 帕拉斯
mhap 帕劳
maal 帕劳共和国
rjjy 拍电影
rrth 拍片
rrrb 拍摄
rrrt 拍手
rrip 拍掌
rrjv 拍照
rhme 排骨
rhgg 排球
irey 派
ircf 派对
icpa 派对礼宾花
icew 派对脸
srrh 攀爬
srrw 攀爬的男人
srrw 攀爬的女人
srrw 攀爬的人
srmm 攀山
smft 攀岩者
tulf 盘
txjq 盘绕是炸鱼饼
tuev 盘腿
terw 盘腿的男人
terw 盘腿的女人
terw 盘腿的人
jyqe 螃蟹
eudp 胖达
rvru 抛接
rrvd 抛接杂耍
rvhv 抛媚眼
khqn 跑
khhh 跑步
khft 跑步者
khlg 跑车
khaf 跑鞋
iqae 泡菜
iqaw 泡茶
iqiq 泡泡
iqik 泡澡
iirw 泡澡的人
fusv 培根
fulh 培养皿
kfnt 喷发
kfri 喷泉
kfii 喷水
kirq 喷水的鲸
kirq 喷水的鲸鱼
kfkf 喷嚏
kfud 喷头
wvfa 盆栽
wfsc 盆栽植物
ybqn 烹饪
eedq 朋克
eern 膨胀的爱心
eern 膨胀的心
rdaw 捧花
rduh 捧着
dusd 碰杯
nkga 劈形
ngtt 劈形算符
aygm 匹诺曹
rbyn 披肩
rbab 披萨
krtf 啤
kris 啤酒
kief 啤酒肚
ubtl 疲惫
ubwu 疲倦
uwrq 疲倦的猫
ubap 疲劳
bnqn 皮包
batu 皮划艇
bnhh 皮卡
bhlg 皮卡车
bfhw 皮老虎
bxfa 皮纳塔
bfdi 皮塔三明治
bcmq 皮特凯恩群岛
bnaf 皮鞋
babb 皮芽子
wnov 偏导数
wtwv 偏微分
cgww 骗人
cwdm 骗人布
cgbb 骗子
isyp 漂亮
sfjh 瓢虫
sfiu 票
rikh 撇嘴
rufn 拼块
rfqt 拼块儿
rult 拼图
rlfn 拼图块
rupx 拼音字母
rrgg 乒乓球
rrgr 乒乓球拍
wtrn 凭据
gudn 平成
gosd 平底杯
goqk 平底锅
goaf 平底鞋
guyy 平方
gytn 平方乘以
gyhk 平方点
gysv 平方根
gyqv 平方键
gutg 平行
gtlg 平行四边形
gtgf 平行于
gutq 平衡
guge 平静
uabb 瓶子
aguf 苹
agjs 苹果
dbfp 破壳
drkg 破折号
rhdq 扑克
rdth 扑克牌
aqaq 葡萄
aais 葡萄酒
aaah 葡萄牙
aaal 葡萄牙共和国
uydj 普朗克常量
uydy 普朗克常量除以二这
uosg 普西
agn 七
aghk 七点
ahug 七点半
ahqk 七点钟
awpg 七分之一
agqt 七夕
aqab 七夕节
aqsc 七夕树
ajsj 七星瓢虫
dsnc 奇怪
dnbn 奇怪了
dnjs 奇异果
yshm 旗杆上的旗帜
yshy 旗杆上的三角旗
ytmh 旗帜
ytbb 旗子
sdbb 棋子
pypy 祈祷
pygi 祈求
cglg 骑车
culg 骑单车
cgcg 骑马
cmfl 骑山地车
cttl 骑自行车
ooox 麒麟鹿
whtr 企鹅
wtud 企鹅头
fhnu 起飞
fhng 起司
fnoq 起司火锅
ftsw 起重机
rtiq 气泡
rtgg 气球
rtww 气人
rtij 气温
rtyt 气旋
irlg 汽车
dprt 牵手
drrw 牵手的情侣
qwte 铅笔
fjtn 乾
uyya 前方施工
ueck 前台
ucle 前台男
ucvv 前台女
igii 潜水
iidl 潜水面罩
qgay 钱
qgqn 钱包
qgtm 钱币
qgwa 钱袋
qnbn 钱飞了
qgqg 钱钱
qghv 钱眼
qhqt 钱眼儿
qfbb 钳子
iaqn 浅蓝色的心
ffnk 墙壁
fnhu 墙壁上的右侧空心箭头
xkjy 强
xvii 强忍泪水
xktg 强制
xkuf 强壮
ymfk 敲鼓
stdj 桥
aden 巧克力
ades 巧克力棒
usu 亲
usus 亲亲
uurq 亲亲的猫
uuqt 亲亲猫
uuqe 亲亲猫脸
uskq 亲吻
ugwh 亲一个
uggh 亲一下
uskh 亲嘴
akap 勤劳
ggqv 琴键
wxwg 倾倒
wwiw 倾倒液体
igjd 清晨
igbw 清除
igif 清洁
igis 清酒
iggj 清理
igit 清洗
igfh 清真
ifff 清真寺
lclv 轻轨
lljl 轻轨电车
lcfn 轻声
gssj 青橄榄
gerc 青瓜
gaae 青花菜
gesh 青椒
gete 青筋
gesp 青柠
gajs 青苹果
gejf 青蛙
gjew 青蛙脸
gjud 青蛙头
ngym 情调
ngwk 情侣
nwpq 情侣宾馆
nwio 情侣酒店
nwyo 情侣旅店
nwyq 情侣旅馆
nwpq 情人宾馆
nwio 情人酒店
nwyo 情人旅店
nwyq 情人旅馆
ngnn 情书
jwdf 晴偶有云
jggd 晴天
jlfg 晴转雨
yqtf 请勿乱丢垃圾
yqtf 请勿乱扔垃圾
yqtm 请勿入内
yqct 请勿驶入
yqko 请勿吸烟
yqqe 请勿饮用
odma 庆典
odpy 庆祝
rxcf 丘比特
jrjx 蚯蚓
gitk 求和
gvaa 求婚戒
gitk 求积
gigi 求救
ggwk 求救信号
ggyk 求救讯号
gwbn 求你了
ggwq 求求你
ggwb 求求你了
gguy 球门
gumr 球门网
gdqe 球面角
ggrr 球拍
ggmr 球网
jmjm 蛐蛐
frtg 趋势向上的图表
frtg 趋势向上且带有日元符号的图表
frtg 趋势向下的图表
bfsw 取款机
bcii 取消
mkqf 曲别针
msgg 曲棍球
mads 曲奇
mdqf 曲奇饼干
wtgf 全等于
waaw 全莲花坐
wgws 全体
wgus 全新
uggb 拳击
ugrd 拳击手套
ugud 拳头
dgty 犬
dqyw 确认
pubb 裙子
oqoa 燃烧
oorn 燃烧的心
oqim 燃油
xatq 绕
xalu 绕圈
rvaw 热茶
rvgk 热带
rgio 热带水果饮料
rgqo 热带饮料
rgqg 热带鱼
rvqt 热狗
ribh 热泪盈眶
rvgq 热死
rgbn 热死了
rvqn 热饮
rqou 热饮料
wrrr 人的拥抱
wntm 人民币
wwwj 人偶
wcuj 人物剪影
wwwq 人像
wwqg 人鱼
wwqt 人猿
wtbj 人造卫星
wprt 人字拖
vydm 忍耐
vysy 忍术
vyft 忍者
vwii 忍住泪水
wtuj 任意
ywlw 认输
ylbn 认输了
rffb 扔垃圾
jjjj 日
jjsg 日本
jsfw 日本城堡
jspf 日本初学者标志
jsfl 日本地图
jslg 日本国
jsuj 日本剪影
jsww 日本人
jsww 日本人偶
jswg 日本人形
jspp 日本神社
jsvv 日本娃娃
jsuf 日本新手驾驶标志
jsmn 日本邮局
jjbm 日出
jysg 日记本
jjde 日历
jjai 日落
jjdw 日期
jafw 日式城堡
jjfq 日元
jfqs 日元钞票
pttw 容积积分
ptdl 容我三思
ipqe 溶解
gkwx 融化
cnut 柔道
cueb 柔道服
mwwi 肉
mgqn 肉夹馍
mwfn 肉块
mwrh 肉排
mwmw 肉肉
mwvy 肉丸
mvbb 肉丸子
vttq 如释重负
jfjh 蠕虫
ebyn 乳房
ebiy 乳液
eiua 乳液瓶
etkk 乳制品
tfug 入场券
tyht 入睡
luiu 软冰激凌
luii 软冰淇淋
lqtu 软盘
gmma 瑞典
gmgl 瑞典王国
gmqi 瑞尔
gmfg 瑞士
gfbd 瑞士联邦
glrd 瑞思拜
hptd 睿智
raya 撒谎
aqgq 萨尔瓦多
aqgl 萨尔瓦多共和国
abdq 萨克
addw 萨克斯
addw 萨克斯风
addt 萨克斯管
aogo 萨摩亚
aogl 萨摩亚独立国
pafb 塞地
pqxg 塞尔维亚
pqxl 塞尔维亚共和国
prtj 塞拉利昂
prtl 塞拉利昂共和国
pmeq 塞内加尔
pmel 塞内加尔共和国
pikd 塞浦路斯
pikl 塞浦路斯共和国
ptqi 塞舌尔
ptql 塞舌尔共和国
pfed 赛博朋克
palg 赛车
pacg 赛马
pccj 赛马骑师
patu 赛艇
dggg 三
dkbb 三蹦子
dcfj 三叉戟
dcff 三叉戟标志
dcfu 三叉戟徽章
dghk 三点
dhug 三点半
dhaa 三点式
dhqk 三点钟
dkwt 三颚化符
dwpf 三分之二
dwpg 三分之一
dwtu 三个向右箭头
decq 三脚鸡
dqsr 三角板
dqny 三角尺
dqpu 三角裤
dqyt 三角旗
dqga 三角形
dkpp 三口之家
dllg 三轮车
dlol 三轮摩托车
djic 三明治
djee 三日月
djtu 三竖条右转门
dkaj 三叶草
dtkt 三重颚化符
dttw 三重积分
wufj 伞
wuud 伞状
funn 丧尸
ccwg 桑拿
rvrc 扫把
rvfb 扫地
rvra 扫描
rvvp 扫帚
qcb 色
qcng 色情
qcbb 色子
rsal 杀菌
iiqt 沙锤
iint 沙发
into 沙发和灯
iiru 沙拉
iiin 沙漏
iiia 沙漠
iigg 沙球
iiic 沙滩
iiua 沙滩凉鞋
iiwu 沙滩伞
iicf 沙特
icbw 沙特阿拉伯
icbl 沙特阿拉伯王国
igti 沙正往下流的沙漏
xigm 纱丽
xixg 纱线
iiqg 鲨鱼
wtgk 傻逼
wtrc 傻瓜
wrew 傻瓜脸
wttt 傻笑
mmbw 删除
mbgk 删除形式二符号
mmmm 山
mflg 山地车
mftl 山地自行车
mmsd 山顶
msjb 山顶日出
mmmt 山峰
mmey 山脉
mmar 山区
maqk 山区铁路
mmuy 山羊
mkjb 山中日出
ynbb 扇子
gmgd 珊瑚
ggdw 珊瑚礁
uwjn 闪电
uwig 闪光
uios 闪光灯
uiog 闪光灯打开
uwyp 闪亮
uyrn 闪亮的心
uyrj 闪亮的星星
uwig 闪耀
uirj 闪耀的星星
wtkk 伤口
wtny 伤心
yusf 商标
ystk 商标符号
yufn 商场
yufh 商超
yute 商务
ipee 赏月
hhgg 上
hwwf 上八分之一方块
hhgy 上班
hurl 上半反白空心圆圈
huyf 上半方块
hupl 上半实心的圆圈
hhep 上边
hhsf 上标
hswt 上标八
hstk 上标等号
hsfg 上标二
hsqk 上标负号
hsvt 上标九
hsuy 上标六
hsag 上标七
hsdg 上标三
hsii 上标水
hslh 上标四
hsgg 上标五
hsoo 上标炎
hsnn 上标已
hsdk 上标右圆括号
hsgk 上标正号
hsdk 上标左圆括号
hhsg 上丁
htud 上箭头
hhdl 上面
hdqe 上三角
hhta 上升
hhqi 上锁
hhtf 上午
hhgh 上下
hghu 上下点头
hgtu 上下箭头
hgpu 上下空心箭头
hgcu 上下双箭头
hxee 上弦月
htdt 上向左箭头到条下向右箭头到条
hgwq 上一个音轨按钮
hgma 上一曲
hgut 上一首
hhye 上衣
hhjm 上映
hhix 上涨
qybb 勺子
itjg 少量
ityt 少许
itfc 少云
tdd 舌
tdud 舌头
jpxn 蛇
jpgg 蛇夫
jgow 蛇夫座
jpjp 蛇蛇
jpsd 蛇杖
tmtu 射箭
tmrt 射手
trow 射手座
tmxg 射线
rvsw 摄录机
rqoa 摄氏度
rwsw 摄像机
rjsw 摄影机
ywtl 设备
ytrf 设备控制二
ytrd 设备控制三
ytrl 设备控制四
ytrg 设备控制一
ylqm 设置负
wjrt 伸手
ipig 深潜
ipln 深思
ilre 深思的脸
ipyw 深夜
ibjy 深阴影
jhk 申
jhyg 申请
tmww 身份
twyg 身份证
tmhh 身上
puft 神道教
pyvo 神灵
pydx 神龙
pypy 神社
ictb 渗透
taxb 升级
tbsw 升降机
tgug 生病
tgje 生蚝
twqs 生化危机
tgwg 生命
tgrt 生气
trrq 生气的猫
trro 生气的恶魔
trtk 生气符号
trqt 生气猫
trqe 生气猫脸
trgo 生气恶魔
tgjj 生日
tjno 生日蛋糕
tgcq 生物
tcqp 生物危害
tcip 生物学
xkxf 绳结
xkbb 绳子
ilkg 省略号
ccdo 圣巴泰勒米
cfyt 圣诞
cyqm 圣诞岛
cygw 圣诞夫人
cyfw 圣诞老人
cyvv 圣诞奶奶
cyww 圣诞人
cysc 圣诞树
cqux 圣多美和普林西比
cqul 圣多美和普林西比民主共和国
cfaw 圣赫勒拿
cdad 圣基茨和尼维斯
cljh 圣甲虫
chsg 圣卢西亚
ccsq 圣马丁岛
ccey 圣马力诺
ccel 圣马力诺共和国
cbfq 圣皮埃尔和密克隆群岛
cfip 圣堂
cysd 圣文森特和格林纳丁斯
ettj 胜利
etrr 胜利手势
tgbu 失聪
tbrw 失聪的男人
tbrw 失聪的女人
tbft 失聪者
tgyo 失恋
tgyn 失望
tywq 失望但如释重负
ytaa 施工
yatk 施工符号
yakh 施工中
qtjh 狮
qtew 狮脸
qtud 狮头
qtbb 狮子
qbew 狮子脸
qbud 狮子头
qbow 狮子座
fgh 十
fwhk 十八点
fwss 十八禁
fghk 十点
fhug 十点半
fhqk 十点钟
fgfg 十二
ffhk 十二点
ffhu 十二点半
ffhq 十二点钟
ffjo 十二星座
fwpg 十分之一
fvhk 十九点
fuhk 十六点
fahk 十七点
fdhk 十三点
flhk 十四点
fghk 十五点
fggg 十一
fghk 十一点
fghu 十一点半
fghq 十一点钟
fgpb 十字
fppm 十字安全帽
fpek 十字架
fpud 十字头盔
fpuj 十字章
pnjy 实心电话
pnyg 实心方形
pntg 实心矩形
pnag 实心菱形
pngg 实心平行四边形
pnhq 实心上指三角
pnhq 实心上指小型三角
pnjg 实心竖矩形
pngq 实心下指三角
pngq 实心下指小型三角
pnig 实心小型方形
pnjt 实心星
pndq 实心右上三角
pndq 实心右下三角
pndq 实心右指三角
pndx 实心右指索引
pndq 实心右指小型三角
pndq 实心右指指针
pnll 实心圆圈
pnkg 实心中等方形
pnkg 实心中小方形
pndq 实心左上三角
pndq 实心左下三角
pndq 实心左指三角
pndx 实心左指索引
pndq 实心左指小型三角
pndq 实心左指指针
pcpy 实验室外衣
jfuj 时间
dgud 石头
dgim 石油
disc 石油桶
wwos 食人魔
wyfh 食盐
wyrx 食指
wrtr 食指和拇指交叉的手
wrtr 食指向上指
wrgr 食指与拇指交叉的手
wrrf 食指指向观察者
noi 屎
anlw 世界
alfl 世界地图
altg 世界和平
pgvv 室女
pvow 室女座
pyhh 视频
phis 视频游戏手柄
yatp 试管
toqd 释然
qnxn 饰以丝带的心
nhgc 收到
nggw 收到来信
ngmw 收到邮件
nhxj 收费
nhwt 收件
nwts 收件箱
nhrn 收据
nfrw 收起的伞
nfrw 收起的雨伞
nhkr 收听
nhwy 收信
nusw 收音机
nmwt 收邮件
pfpn 守密
pfbg 守卫
rtgh 手
rtux 手背
rtnk 手臂
rtge 手表
rtsg 手柄
rtwa 手袋
rtjn 手电
rjtm 手电筒
rftv 手动刮胡刀
rfls 手动轮椅
rwgg 手风琴
rtsw 手机
rsus 手机关机
rsgj 手机来电
rswk 手机信号
rtqn 手锯
rrrt 手拉手
rrrw 手拉手的两个男人
rrrw 手拉手的两个女人
rrrw 手拉手的两个人
rrrw 手拉手的情侣
rrrv 手拉手的一男一女
rwqn 手拿包
rtsw 手枪
rtgg 手球
rtrv 手势
rrle 手势男
rrvv 手势女
rrjd 手撕日历
rtdd 手套
rrqn 手提包
rrwa 手提袋
rrje 手提电脑
rrlg 手推车
rthh 手向上
rtgh 手向下
rtdk 手向右
rtda 手向左
rtpg 手写
rtip 手掌
rire 手掌捂脸
rifh 手掌朝上
rifg 手掌朝下
rtsd 手杖
rtrx 手指
rruc 手指交叉
rrrt 手指捏和
rrxg 手指张开
rrxr 手指张开的手
epwt 受伤
ewrn 受伤的心
dtng 寿司
nnhy 书
nnqn 书包
nnsg 书本
nkbb 书呆子
nkbe 书呆子脸
nntf 书籍
nntw 书签
ntst 书签标签
sybb 梳子
anae 蔬菜
aair 蔬菜沙拉
lwty 输入
ltdx 输入大写拉丁字母
ltif 输入法
lttk 输入符号
ltrx 输入拉丁字母
ltop 输入数字
ltix 输入小写拉丁字母
lwtl 输血
ntgf 属于
nggv 属于正规子群
nggg 属于正规子群或等于
alts 薯条
ensf 鼠标
orqu 数据链路转意
ovpb 数字
swce 树袋熊
scns 树懒
sntt 树懒先生
scss 树木
sckf 树叶
jctm 竖笛
jcgg 竖琴
jilk 竖省略号
jcxg 竖线
jfge 竖直表
jkrx 竖中指
nmhh 刷卡
nmah 刷牙
rykh 摔跤
rktr 摔跤选手
enud 甩头
cuwy 双并集
cckg 双叉号
cfwy 双超集
chnt 双雌性
cbua 双耳瓶
ccmt 双峰
cmcc 双峰骆驼
cdkk 双感叹号
cyqn 双肩包
ccwg 双剑
cwuc 双剑交叉
cuwy 双交集
cnkk 双惊叹号
cumg 双卷曲环
ccww 双人
cwwq 双人像
ccrt 双手
crwf 双手合十
crrh 双手手掌向上
crxg 双手张开
cjtu 双竖条双右转门
ckkg 双叹号
cthu 双向上箭头
ctgu 双向下箭头
ctdu 双向右箭头
ctdu 双向左箭头
cdnt 双雄性
cchv 双眼
ccqg 双鱼
cqow 双鱼座
cllw 双圆圈八
cllf 双圆圈二
cllv 双圆圈九
cllu 双圆圈六
clla 双圆圈七
clld 双圆圈三
cllf 双圆圈十
clll 双圆圈四
cllg 双圆圈五
cllg 双圆圈一
ccbb 双子
cbwy 双子集
cbow 双子座
ytut 谁知道
ytuk 谁知道呢
irbb 水拔子
iite 水稻
iiiy 水滴
itaa 水管工
iijs 水果
ijno 水果蛋糕
ijvn 水果刀
iiqn 水饺
ijgg 水晶球
idud 水龙头
iixn 水母
iitg 水牛
igge 水平表
iiua 水瓶
iuow 水瓶座
iisw 水枪
iigg 水球
iiqt 水獭
iisc 水桶
iijt 水星
iigt 水珠
htip 睡觉
hirw 睡觉的人
htbn 睡了
hthn 睡眠
hhtk 睡眠符号
htuh 睡着
hubn 睡着了
kjqf 顺时针
kjqu 顺时针垂直箭头
kjqt 顺时针方向
kjqw 顺时针积分
kjqu 顺时针开圆圈箭头
kjqw 顺时针轮廓积分
kjqu 顺时针上半圆箭头
yuyt 说话
yuya 说谎
yeyt 说脏话
ubee 朔月
xxgk 丝带
lnft 思考
lfri 思考气泡
didq 斯波克
ddqq 斯克鲁普尔
djuh 斯里兰卡
djul 斯里兰卡民主社会主义共和国
diwd 斯洛伐克
diwl 斯洛伐克共和国
diyg 斯洛文尼亚
diyl 斯洛文尼亚共和国
dgqt 斯瓦尔巴和扬马延
dgqt 斯瓦尔巴群岛和扬马延
ddfu 斯威士兰
ddfl 斯威士兰王国
tplg 私家车
gqxv 死
gqyn 死亡
lhng 四
luys 四次方根
lhhk 四点
lhug 四点半
lhqk 四点钟
lymh 四方帽
lwut 四分音符
lqpu 四角裤
lkpp 四口之家
llia 四轮滑冰鞋
lkaj 四叶草
ffom 寺庙
ffbp 寺院
skrt 松口气
sbkr 松了口气
sbgr 松了一口气
swen 松鼠
swsc 松树
wwyn 耸肩
uwlg 送货车
uwgn 送你一颗心
refp 搜索
aers 苏打
aemy 苏丹
amal 苏丹共和国
asud 苏格兰
ajfm 苏里南
ajfl 苏里南共和国
sgct 酸
thtu 算盘
afii 蒜
aftj 蒜香
bdsw 随机
bsry 随机播放
bsrq 随机播放音轨按钮
daeg 碎花彩球
rluq 所罗门群岛
rnny 所以
fput 索道
fcjf 索马里
fcjd 索马里联邦
fcjl 索马里联邦共和国
fpxh 索引
fxwg 索引分隔文件夹
qimy 锁
qiql 锁链
qihh 锁上
qiud 锁头
qiwy 锁住
ffdf 塔吉克斯坦
ffdl 塔吉克斯坦共和国
fahh 塔卡
ckwr 台风
ckgg 台球
caje 台式电脑
ckiy 台湾
ckqk 台钟
rcfh 抬起
kuut 跆拳道
kuue 跆拳道服
dysd 太棒
dskr 太棒啦
dsbn 太棒了
dyua 太差
dukr 太差啦
dubn 太差了
dysb 太极
dybj 太阳
dbaw 太阳花
dbqu 太阳镜
dbwu 太阳伞
dwmp 泰迪
dmce 泰迪熊
dwlg 泰国
dglg 泰王国
dwqt 泰铢
rcrt 摊手
xubm 弹出
xbrq 弹出按钮
xudw 弹奏
yyep 谈恋爱
fcng 坦桑尼亚
fcnl 坦桑尼亚联合共和国
kkuk 叹号问号
kcrt 叹气
kukg 叹问号
rppw 探究
inrt 汤
injg 汤匙
inek 汤加
iegl 汤加王国
inqy 汤勺
indp 汤碗
inlk 汤圆
oovk 糖
oojs 糖果
ojgg 糖果球
tdow 躺在床上的人
sqiy 桃
sqbb 桃子
iqrt 淘气
qitg 逃生
bqtb 陶
ywdw 讨价还价
ddvf 套娃
cfsd 特棒
cksg 特别酷
cddq 特克斯和凯科斯群岛
cjdg 特里斯坦–达库尼亚
cjdq 特里斯坦达库尼亚群岛
cjdq 特里斯坦-达库尼亚群岛
cjdq 特里斯坦–达库尼亚群岛
cuns 特立尼达和多巴哥
cunl 特立尼达和多巴哥共和国
suoa 梯度
subb 梯子
khjr 踢
rfsw 提款机
rjbc 提取
rbts 提取行李
rfxg 提示丝带
rjbb 提子
wsrk 体操
wiyf 体温计
wyfn 体育场
wyqn 体育馆
uxvn 剃刀
uevn 剃须刀
ggrq 替换
gdtg 天秤
gtow 天秤座
gdtr 天鹅
gvlq 天妇罗
gdgu 天平
gdrt 天气
